1.0,82.3,86.2,84.11999999999999
2.0,88.0,90.9,89.79333333333334
3.0,91.4,94.6,92.87333333333333
4.0,93.8,96.1,94.71333333333332
5.0,94.1,96.3,95.06666666666666
6.0,94.1,96.3,95.38
7.0,94.39999999999999,96.6,95.69333333333333
8.0,94.39999999999999,97.3,95.95333333333333
9.0,94.19999999999999,97.1,95.88
10.0,94.39999999999999,96.89999999999999,95.69333333333333
11.0,94.6,96.7,95.50666666666666
12.0,94.19999999999999,97.0,95.46666666666667
13.0,94.5,97.0,95.7
14.0,95.1,97.39999999999999,95.95333333333333
15.0,95.1,97.5,96.16
16.0,95.39999999999999,97.7,96.33333333333333
17.0,95.39999999999999,97.3,96.36
18.0,95.6,97.5,96.46666666666667
19.0,95.39999999999999,97.89999999999999,96.66666666666667
20.0,95.7,97.8,96.74666666666666
21.0,96.2,98.1,97.07333333333334
22.0,96.5,98.4,97.26666666666667
23.0,96.7,98.4,97.36
24.0,96.7,98.3,97.50666666666666
25.0,97.1,98.1,97.56
26.0,97.1,98.2,97.58666666666667
27.0,96.89999999999999,98.4,97.80666666666666
28.0,97.39999999999999,98.3,97.84666666666666
29.0,97.39999999999999,98.1,97.77333333333334
30.0,97.3,98.5,97.74
31.0,97.2,98.1,97.70666666666666
32.0,97.1,98.1,97.61999999999999
33.0,96.89999999999999,98.2,97.50666666666666
34.0,96.6,97.8,97.22666666666666
35.0,96.2,97.6,97.06666666666666
36.0,96.39999999999999,97.6,97.01333333333334
37.0,96.7,98.1,97.43333333333332
38.0,97.2,98.4,97.86666666666667
39.0,97.3,98.5,98.02666666666666
40.0,97.7,98.6,98.18666666666667
41.0,97.6,98.9,98.18666666666667
42.0,97.2,98.7,98.08
43.0,97.3,98.8,98.05333333333334
44.0,96.8,99.0,98.06
45.0,97.6,98.8,98.25333333333333
46.0,97.8,98.9,98.3
47.0,97.7,99.0,98.35333333333334
48.0,97.5,98.9,98.42666666666666
49.0,97.39999999999999,98.8,98.33333333333333
50.0,97.8,99.0,98.39333333333333
51.0,97.8,98.9,98.3
52.0,97.3,98.9,98.26
