1.0,4898.0239999999985,9049.397999999997,7024.483199999998
2.0,6540.653999999998,11498.409999999996,8700.961333333331
3.0,7645.695999999997,11498.409999999996,9055.371199999998
4.0,8750.737999999998,13708.493999999995,11144.00013333333
5.0,8272.881999999998,12872.245999999996,10377.439466666663
6.0,9109.129999999997,13768.225999999995,11693.53453333333
7.0,8780.603999999998,15470.587999999994,12420.273866666663
8.0,9885.645999999997,14096.751999999995,11988.212399999997
9.0,10094.707999999997,17919.600000000075,13409.834000000004
10.0,9138.995999999997,18039.064000000075,13565.137200000005
11.0,10781.625999999997,15888.711999999994,13929.502399999996
12.0,10034.975999999997,16426.299999999996,13549.208666666662
13.0,10960.821999999996,18158.52800000008,14403.376266666679
14.0,10244.037999999997,17531.34200000005,14070.868133333335
15.0,11677.605999999996,19293.436000000132,15233.651066666678
16.0,12215.193999999996,22220.304000000244,16042.024133333363
17.0,12334.657999999996,18576.65200000011,15418.820266666684
18.0,11289.347999999996,19621.962000000163,15084.321066666676
19.0,11259.481999999996,19741.426000000152,16185.380933333365
20.0,12573.585999999996,20816.602000000214,15617.926933333358
21.0,12304.791999999996,21951.510000000268,16671.20120000004
22.0,14783.669999999995,20906.200000000204,18094.81386666676
23.0,15739.381999999994,26670.338000000378,19568.203200000138
24.0,15619.917999999994,22399.500000000266,19560.238933333476
25.0,15082.329999999994,23235.748000000312,19281.48960000014
26.0,16844.424000000014,22220.30400000026,19074.41866666679
27.0,14574.607999999995,23146.15000000029,19331.26626666681
28.0,18009.19800000007,23414.944000000294,20629.441733333522
29.0,17501.476000000046,23414.944000000338,19848.94360000016
30.0,14783.669999999995,23624.00600000032,19578.158533333484
31.0,14992.731999999995,23295.48000000029,19649.836933333485
32.0,14992.731999999995,24071.996000000316,19759.345600000153
33.0,17919.600000000075,24071.99600000032,19854.916800000152
34.0,14634.339999999995,23146.150000000307,19283.48066666681
35.0,16575.630000000005,22459.23200000028,19627.93520000015
36.0,18457.1880000001,25983.420000000388,21250.65453333355
37.0,16336.701999999994,27207.926000000458,20267.067600000173
38.0,17471.61000000005,23146.150000000267,19960.443333333496
39.0,13350.101999999995,26700.204000000424,20048.05026666684
40.0,15828.979999999994,24042.130000000336,19823.059733333488
41.0,15171.927999999994,24639.450000000343,19179.945200000126
42.0,16276.969999999994,23922.66600000032,20480.111733333513
43.0,17620.940000000064,25654.894000000404,20151.585733333508
44.0,15440.721999999994,22548.8300000003,19619.970933333483
45.0,16784.692000000017,25147.172000000362,21176.98506666688
46.0,17143.08400000003,26222.348000000376,20631.432800000188
47.0,15351.123999999994,23026.686000000314,19928.586266666836
48.0,15858.845999999994,25296.50200000036,19874.827466666826
49.0,17770.270000000066,23862.934000000318,21061.50320000021
50.0,16724.960000000014,21712.58200000024,19490.551600000144
51.0,14873.267999999995,24012.264000000352,19478.60520000014
52.0,16306.835999999994,23773.336000000323,19914.648800000155
