1.0,16814.558000000015,27118.328000000434,20181.451733333502
2.0,18546.786000000095,27626.050000000472,22045.090133333582
3.0,16754.826000000012,27566.31800000045,22234.24146666691
4.0,18009.198000000077,29059.61800000049,23516.4884000003
5.0,18785.71400000012,26461.276000000435,22409.455333333593
6.0,18307.85800000009,25177.038000000375,22029.161600000254
7.0,20607.540000000205,25117.30600000037,22413.437466666932
8.0,19263.570000000145,27745.514000000465,22608.56200000027
9.0,19203.838000000116,29059.61800000047,23540.381200000298
10.0,18218.260000000093,27058.596000000456,22845.498933333613
11.0,19144.106000000145,25415.966000000386,22797.713333333613
12.0,21354.190000000224,28551.896000000455,23946.558800000323
13.0,18427.322000000095,26700.204000000413,22913.19520000028
14.0,20069.952000000158,25595.16200000039,22650.374400000273
15.0,18457.188000000097,27327.390000000392,21891.77800000024
16.0,19203.83800000013,28492.164000000517,23373.131600000303
17.0,17501.47600000006,26073.018000000386,22491.08906666693
18.0,20129.68400000018,26730.07000000041,22775.81160000028
19.0,19621.96200000016,29716.67000000054,22608.562000000275
20.0,19711.56000000014,25953.554000000375,22893.28453333361
21.0,19532.364000000143,31060.640000000534,22943.061200000284
22.0,18935.0440000001,26252.21400000037,23205.882000000285
23.0,20308.880000000165,27058.596000000445,23926.648133333656
24.0,15918.577999999994,28312.968000000452,23118.275066666956
25.0,18427.32200000009,28462.298000000457,22526.928266666928
26.0,20428.344000000183,26909.266000000433,23444.810000000303
27.0,19592.096000000154,28253.236000000466,24408.486266667005
28.0,19831.024000000165,27984.44200000049,23604.095333333647
29.0,17740.40400000007,26521.008000000405,22863.41853333361
30.0,18158.52800000008,26998.864000000412,23478.658133333633
31.0,18666.250000000113,28372.700000000463,23243.712266666964
32.0,17710.538000000062,28611.628000000448,22787.758000000278
33.0,20159.55000000017,26640.472000000427,22514.98186666694
34.0,19263.57000000013,27536.452000000463,23000.802133333622
35.0,17859.868000000075,27058.596000000438,23468.702800000297
36.0,18696.116000000107,28701.22600000046,23972.442666666986
37.0,18666.2500000001,26819.668000000434,23245.703333333622
38.0,20249.148000000187,27446.85400000047,23138.18573333363
39.0,20488.07600000019,25893.8220000004,22544.847866666933
40.0,19831.02400000017,27416.988000000438,23275.569333333624
41.0,19532.36400000017,27566.31800000047,22757.892000000276
42.0,17561.208000000057,27954.576000000496,24209.37960000033
43.0,20338.746000000174,30134.794000000507,23944.567733333646
44.0,16754.826000000015,31209.970000000543,24058.058533333642
45.0,18158.52800000009,29388.144000000462,23745.461066666972
46.0,19203.83800000011,26461.276000000395,22514.98186666693
47.0,20189.41600000017,28492.16400000045,24034.165733333655
48.0,20099.818000000163,28940.154000000482,22730.01706666694
49.0,20189.416000000176,27536.452000000434,23293.48893333363
50.0,19681.69400000015,28581.762000000468,23805.19306666698
51.0,20697.13800000018,34734.15800000062,24830.59240000034
52.0,18068.93000000008,26640.472000000434,23383.08693333363
