1.0,7.000000000000001,10.2,8.766666666666667
2.0,7.5,10.6,9.32
3.0,8.3,11.799999999999999,10.02
4.0,9.4,12.1,10.786666666666667
5.0,25.2,27.900000000000002,26.406666666666666
6.0,35.9,39.800000000000004,37.42666666666667
7.0,44.0,49.0,46.160000000000004
8.0,50.4,55.300000000000004,53.12
9.0,56.99999999999999,61.1,59.166666666666664
10.0,61.5,66.7,64.24666666666667
11.0,66.8,71.0,68.62
12.0,70.3,74.1,71.81333333333333
13.0,71.6,75.0,73.07333333333334
14.0,72.0,76.4,74.47333333333333
15.0,73.4,77.60000000000001,75.6
16.0,74.7,78.60000000000001,76.67333333333333
17.0,77.5,80.30000000000001,78.92666666666666
18.0,79.60000000000001,82.5,81.06
19.0,81.2,84.7,82.79333333333334
20.0,82.69999999999999,86.2,84.29333333333334
21.0,82.39999999999999,85.6,83.92666666666666
22.0,81.6,85.39999999999999,83.48
23.0,81.2,85.1,83.14666666666668
24.0,80.30000000000001,85.0,82.76666666666667
25.0,80.10000000000001,84.6,82.46
26.0,79.7,84.39999999999999,82.13333333333333
27.0,78.9,83.89999999999999,81.71333333333332
28.0,78.60000000000001,83.8,81.24666666666667
29.0,78.3,83.3,80.84
30.0,77.9,82.89999999999999,80.43333333333334
31.0,77.60000000000001,82.5,80.10666666666667
32.0,77.4,81.5,79.66000000000001
33.0,77.0,81.0,79.28
34.0,76.8,80.80000000000001,78.92666666666666
35.0,76.4,80.7,78.55333333333334
36.0,76.1,80.30000000000001,78.2
37.0,75.9,79.9,77.84
38.0,75.5,79.7,77.44666666666666
39.0,75.1,79.4,77.09333333333333
40.0,74.4,79.4,76.71333333333334
41.0,74.7,79.4,76.7
42.0,74.8,79.60000000000001,76.87333333333333
43.0,74.8,79.3,76.75333333333334
44.0,74.4,78.8,76.55333333333334
45.0,74.8,78.9,76.76
46.0,74.8,79.3,76.92666666666666
47.0,75.4,79.5,77.08666666666667
48.0,75.3,79.5,77.18666666666667
49.0,74.8,79.3,76.79333333333334
50.0,74.5,79.0,76.36666666666667
51.0,73.8,78.7,75.94666666666666
52.0,73.4,78.3,75.50666666666666
