1.0,37.9,37.9,37.9,42.984
2.0,34.699999999999996,34.699999999999996,34.699999999999996,43.506771559561955
3.0,32.300000000000004,32.300000000000004,32.300000000000004,45.366869550524235
4.0,30.5,30.5,30.5,46.535928089561104
5.0,30.099999999999998,30.099999999999998,30.099999999999998,49.211200839
6.0,30.9,30.9,30.9,49.21311998640614
7.0,29.7,29.7,29.7,50.50983866327129
8.0,29.4,29.4,29.4,52.38252979084012
9.0,29.4,29.4,29.4,53.6529292082
10.0,29.599999999999998,29.599999999999998,29.599999999999998,53.45919347639481
11.0,28.9,28.9,28.9,50.7645103719811
12.0,27.800000000000004,27.800000000000004,27.800000000000004,49.86004965874143
13.0,26.700000000000003,26.700000000000003,26.700000000000003,47.5394063975
14.0,25.6,25.6,25.6,46.23466888346665
15.0,23.1,23.1,23.1,44.38962893407356
16.0,22.3,22.3,22.3,40.337560878306256
17.0,20.1,20.1,20.1,35.4598720503
18.0,18.5,18.5,18.5,37.10218143946185
19.0,16.900000000000002,16.900000000000002,16.900000000000002,39.463005686235
20.0,16.3,16.3,16.3,41.695566207579276
21.0,16.6,16.6,16.6,46.3920964866
22.0,18.2,18.2,18.2,46.90282124317009
23.0,19.5,19.5,19.5,47.501961134271355
24.0,19.5,19.5,19.5,47.894114995654064
25.0,19.2,19.2,19.2,48.9653487153
26.0,19.0,19.0,19.0,47.56064008353988
27.0,18.5,18.5,18.5,41.21620617876321
28.0,18.3,18.3,18.3,36.68549098914105
29.0,17.2,17.2,17.2,30.592
30.0,15.4,15.4,15.4,33.25746271602546
31.0,14.399999999999999,14.399999999999999,14.399999999999999,35.17832166084863
32.0,13.600000000000001,13.600000000000001,13.600000000000001,41.90236877949688
33.0,11.899999999999999,11.899999999999999,11.899999999999999,47.7852585212
34.0,11.200000000000001,11.200000000000001,11.200000000000001,46.409011457037366
35.0,9.9,9.9,9.9,41.70603400469306
36.0,8.9,8.9,8.9,36.66162779883462
37.0,9.5,9.5,9.5,32.5752071316
38.0,9.6,9.6,9.6,37.13154084881089
39.0,10.2,10.2,10.2,39.077598860019265
40.0,10.8,10.8,10.8,44.21574850549961
41.0,11.200000000000001,11.200000000000001,11.200000000000001,51.0796769795
42.0,12.9,12.9,12.9,51.19042216704803
43.0,14.499999999999998,14.499999999999998,14.499999999999998,56.03119362658248
44.0,15.0,15.0,15.0,57.11581571507408
45.0,14.899999999999999,14.899999999999999,14.899999999999999,61.848
46.0,16.400000000000002,16.400000000000002,16.400000000000002,60.60519078695791
47.0,18.0,18.0,18.0,55.9451649983346
48.0,18.3,18.3,18.3,54.539544209302974
49.0,17.8,17.8,17.8,47.8508190876
50.0,17.5,17.5,17.5,44.68652514799348
51.0,17.0,17.0,17.0,43.89946830467034
52.0,16.3,16.3,16.3,38.59254662044501
