  26.13812  27.56977
  26.39707  27.50299
  26.39707  27.50299
  26.57930  27.19123
  28.13028  27.12100
  28.54922  26.88966
  28.96700  26.84035
  28.96700  26.84035
  28.96904  26.23584
  28.96904  26.23584
  29.70749  25.93268
  30.04800  25.84976
  30.15860  25.64198
  30.15860  25.64198
  30.77566  25.54730
  30.77566  25.54730
  31.26947  25.21363
  31.26947  25.21363
  31.86413  25.20744
  31.86413  25.20744
  31.96150  24.59551
  31.96150  24.59551
  33.13290  24.28232
  34.67859  23.84677
  34.67859  23.84677
  36.32695  23.58641
  36.32695  23.58641
  37.24984  23.30202
  37.24984  23.30202
  38.02340  23.19437
  38.04532  22.97574
  38.74957  22.80183
  38.98202  22.72999
  39.71001  22.61705
  40.00082  22.35763
  40.00082  22.35763
  40.98527  22.34585
  41.20311  22.04873
  41.20311  22.04873
  41.78105  21.98994
  43.44201  21.79473
  43.79128  21.71148
  44.59749  21.20205
  44.59749  21.20205
  44.98805  20.97794
  45.53754  20.67645
  45.92096  20.56222
  46.72129  20.46971
  48.25391  20.24988
  49.83428  20.02192
  49.89009  19.76376
  49.89009  19.76376
  57.72643  19.44331
  62.65134  19.24884
  68.02149  19.09044
  86.56892  18.57831
 113.25372  18.14342
