1.000000	0.225000
0.923077	0.300000
0.875000	0.350000
0.842105	0.400000
0.708333	0.425000
0.600000	0.450000
0.593750	0.475000
0.588235	0.500000
0.552632	0.525000
0.536585	0.550000
0.522727	0.575000
0.500000	0.600000
0.471698	0.625000
0.448276	0.650000
0.421875	0.675000
0.405797	0.700000
0.397260	0.725000
0.348837	0.750000
0.336842	0.800000
0.306306	0.850000
0.221519	0.875000
0.197802	0.900000
0.171296	0.925000
0.152610	0.950000
0.091335	0.975000
0.076190	1.000000
