1.0,8.3,8.3,8.3,8.136
2.0,8.7,8.7,8.7,8.124661028227726
3.0,9.0,9.0,9.0,8.07059949715343
4.0,8.799999999999999,8.799999999999999,8.799999999999999,7.988348237614852
5.0,8.6,8.6,8.6,7.8846907631
6.0,8.5,8.5,8.5,9.214200047049511
7.0,8.5,8.5,8.5,14.35667975422602
8.0,8.799999999999999,8.799999999999999,8.799999999999999,19.692017094287852
9.0,8.7,8.7,8.7,24.104
10.0,10.100000000000001,10.100000000000001,10.100000000000001,23.667891019400802
11.0,10.6,10.6,10.6,19.222611120957485
12.0,11.0,11.0,11.0,13.136257419915635
13.0,10.9,10.9,10.9,9.1119678715
14.0,11.0,11.0,11.0,9.134240848797432
15.0,10.9,10.9,10.9,9.419350913564932
16.0,11.4,11.4,11.4,9.578672538360157
17.0,11.1,11.1,11.1,9.9782811245
18.0,11.799999999999999,11.799999999999999,11.799999999999999,10.078269283707058
19.0,12.0,12.0,12.0,14.066277881705734
20.0,12.8,12.8,12.8,16.270700094101677
21.0,13.100000000000001,13.100000000000001,13.100000000000001,22.419502008
22.0,13.4,13.4,13.4,19.766160263980378
23.0,13.4,13.4,13.4,15.871497354298674
24.0,14.499999999999998,14.499999999999998,14.499999999999998,8.403021499061875
25.0,14.799999999999999,14.799999999999999,14.799999999999999,1.002313253
26.0,15.0,15.0,15.0,1.3658940845928538
27.0,14.499999999999998,14.499999999999998,14.499999999999998,4.820636581163733
28.0,14.799999999999999,14.799999999999999,14.799999999999999,6.701043982446529
29.0,14.799999999999999,14.799999999999999,14.799999999999999,11.7109076305
30.0,16.2,16.2,16.2,13.051338262644416
31.0,16.900000000000002,16.900000000000002,16.900000000000002,15.405983557109229
32.0,17.0,17.0,17.0,18.973338612787472
33.0,16.8,16.8,16.8,22.419502008
34.0,17.2,17.2,17.2,21.371826186623732
35.0,17.8,17.8,17.8,18.008174324544584
36.0,18.2,18.2,18.2,17.746806679867614
37.0,18.8,18.8,18.8,13.3954056225
38.0,19.0,19.0,19.0,13.992360087993099
39.0,20.0,20.0,20.0,14.597889566088941
40.0,20.4,20.4,20.4,15.517968858959717
41.0,20.9,20.9,20.9,16.4515662651
42.0,22.6,22.6,22.6,15.863424347062473
43.0,23.1,23.1,23.1,14.586460180557
44.0,22.400000000000002,22.400000000000002,22.400000000000002,14.334952861780982
45.0,22.8,22.8,22.8,12.5772208835
46.0,23.5,23.5,23.5,13.975207833382985
47.0,24.5,24.5,24.5,15.911174152775006
48.0,24.7,24.7,24.7,18.947024181246565
49.0,25.2,25.2,25.2,22.419502008
50.0,26.400000000000002,26.400000000000002,26.400000000000002,24.480998782140645
51.0,26.700000000000003,26.700000000000003,26.700000000000003,26.031240967773495
52.0,27.200000000000003,27.200000000000003,27.200000000000003,27.829893386760297
