1.0,11916.533999999996,20906.200000000197,15144.053066666684,22297.9820666673
2.0,8063.819999999997,21025.664000000193,14745.839733333349,24528.1978940055
3.0,11946.399999999996,22070.974000000228,15940.479733333359,22037.0222842533
4.0,12752.781999999996,20846.46800000018,15743.364133333358,15497.0622666673
5.0,8452.077999999998,17292.414000000044,13031.531333333332,24787.7993603524
6.0,9975.243999999997,20069.952000000165,15731.41773333337,26280.5077918472
7.0,10453.099999999997,18248.126000000084,14224.180266666668,17324.2572028784
8.0,11378.945999999996,23952.53200000032,16999.727200000067,19720.5784306961
9.0,11588.007999999996,21384.056000000204,16806.5937333334,23699.4701360518
10.0,10632.295999999997,19114.240000000118,15004.67840000001,23439.8686697049
11.0,12633.317999999996,19412.900000000143,16292.898533333366,17838.4677996809
12.0,10960.821999999996,19860.89000000017,15321.258000000018,19855.3714997608
13.0,12065.863999999996,22309.90200000025,16292.898533333371,22681.0336142293
14.0,11468.543999999996,24758.914000000314,16111.711466666722,16076.1732300566
15.0,8571.541999999998,19084.374000000123,13786.145600000023,25681.4274848928
16.0,9557.119999999997,21951.51000000026,14269.974800000016,23005.5354471629
17.0,9527.253999999997,19860.89000000017,14353.599600000023,23774.3551744211
18.0,10094.707999999997,17979.332000000082,13949.413066666672,24792.7916962437
19.0,11319.213999999996,20488.076000000194,14827.473466666677,18747.0729318951
20.0,8661.139999999998,18277.992000000075,13710.485066666673,21912.2138869711
21.0,9586.985999999997,20547.80800000018,13782.163466666678,22760.9109884899
22.0,10244.037999999997,20965.9320000002,15146.044133333357,20040.0879277384
23.0,10841.357999999997,19890.756000000158,15677.658933333363,24593.0982605922
24.0,10363.501999999997,19323.30200000013,15136.088800000021,21333.1029235818
25.0,12095.729999999996,23624.006000000274,14879.241200000017,25806.235882175
26.0,10273.903999999997,18815.580000000107,14670.179200000006,20734.0226166273
27.0,11259.481999999996,21055.530000000206,15968.35466666671,20943.7007240614
28.0,9945.377999999997,18218.260000000064,13250.548666666667,19450.9922925666
29.0,9348.057999999997,20786.73600000019,14220.19813333335,26435.2702044771
30.0,8243.015999999998,21891.778000000224,13969.323733333364,22061.9839637097
31.0,8541.675999999998,18337.724000000082,13338.155600000004,24283.5734353324
32.0,11767.203999999996,17591.074000000055,14698.054133333335,27987.8866666674
33.0,9586.985999999997,20129.684000000172,14325.724666666683,19026.6437418072
34.0,8541.675999999998,18725.982000000102,14349.617466666672,24777.8146885698
35.0,9198.727999999997,19621.962000000145,13750.306400000012,22216.7463763395
36.0,7735.293999999997,17232.68200000004,13352.093066666665,19615.7393769791
37.0,7705.427999999997,19144.10600000013,13598.985333333341,19186.3984903283
38.0,10662.161999999997,16575.63,13336.164533333329,22027.0376124707
39.0,9377.923999999997,21354.19000000023,12920.031600000011,22720.9723013596
40.0,8183.283999999997,18367.590000000095,13037.504533333338,21807.3748332541
41.0,8571.541999999998,18636.384000000096,13487.485600000004,23494.784364509
42.0,8840.335999999998,22339.76800000025,14092.769866666697,20394.5437760198
43.0,9318.191999999997,17830.00200000007,13583.056800000006,19640.7010564355
44.0,9975.243999999997,18905.17800000009,13734.377866666677,22666.0566065554
45.0,8093.685999999997,17531.342000000044,12336.649066666667,17973.2608687456
46.0,9288.325999999997,20308.88000000017,13885.698933333348,25716.3738361318
47.0,9915.511999999997,20428.344000000176,15002.687333333357,17948.2991892892
48.0,9676.583999999997,20040.08600000016,14710.00053333335,27204.0899317353
49.0,11229.615999999996,17830.002000000062,14126.618000000004,21482.8730003204
50.0,10064.841999999997,18875.31200000011,14570.625866666674,22980.5737677065
51.0,10214.171999999997,20040.086000000178,13945.430933333348,22066.976299601
52.0,7496.365999999997,17710.53800000006,12997.683200000003,22241.708055796
