1.0,15649.783999999994,29537.474000000486,22520.955066666913,20713.6040000007
2.0,18098.79600000007,28522.030000000446,22873.373866666927,20931.4130967335
3.0,19532.364000000132,32404.610000000557,23637.943466666948,25499.498911126
4.0,15321.257999999994,33001.930000000546,21656.83213333355,20297.4232456552
5.0,19771.29200000016,27476.720000000445,23430.872533333626,22358.9399137312
6.0,21324.32400000021,32285.1460000005,26160.624933333696,21674.5667632294
7.0,21115.262000000217,32165.682000000517,25919.705866667027,23895.6305461463
8.0,22160.57200000026,34136.83800000059,26035.187733333692,22627.6508439896
9.0,19621.962000000123,30224.3920000005,24965.98493333367,20343.6079367933
10.0,15231.659999999994,28312.96800000043,22465.205200000237,22627.6508439896
11.0,16724.960000000006,24729.048000000334,21206.851066666863,18550.8021989757
12.0,16635.361999999997,31060.640000000472,22252.161066666893,17895.8193064709
13.0,15560.185999999994,25415.96600000035,20221.273066666832,22976.1353316684
14.0,14962.865999999995,26789.802000000385,19671.73866666681,21036.3783038657
15.0,15649.783999999994,32016.35200000052,20490.067066666837,22652.8424937013
16.0,10453.099999999997,25027.708000000344,18931.061866666794,23509.3585838999
17.0,16575.630000000005,29806.26800000049,22678.249333333573,18706.1507055313
18.0,16276.969999999994,30224.392000000473,23845.01440000029,20633.3119084782
19.0,17232.682000000037,32255.280000000486,22978.900400000253,21976.86655977
20.0,20756.870000000203,32912.33200000055,26650.42733333371,18378.6592592789
21.0,19502.49800000015,31239.836000000494,24197.433200000305,21510.8210401032
22.0,17143.084000000035,27626.050000000396,23301.45320000027,18101.5511124499
23.0,14574.607999999995,27506.586000000407,22720.061733333587,23022.3200228066
24.0,19502.498000000138,30732.1140000005,23223.80160000028,20977.5977878717
25.0,18576.6520000001,28492.164000000466,22845.49893333359,18265.2968355761
26.0,16814.55800000002,26759.93600000037,21165.038666666856,26020.1263385017
27.0,17352.14600000004,28820.690000000446,22487.10693333358,20704.688249328
28.0,17411.878000000037,30104.928000000462,22337.77693333357,24328.0871995309
29.0,14365.545999999995,26789.802000000393,20957.967733333528,21624.1834638059
30.0,15799.113999999994,27237.792000000394,22268.089600000243,20931.4130967335
31.0,18337.724000000086,26580.740000000376,21541.350266666876,23282.6337364944
32.0,15948.443999999994,26132.75000000037,20394.49586666683,24365.8746740985
33.0,13798.091999999995,28402.566000000428,21891.77800000023,23232.2504370709
34.0,13947.421999999995,28492.16400000045,21642.89466666688,23421.1878099088
35.0,14096.751999999995,32733.13600000056,21607.055466666883,17177.8572896867
36.0,14425.277999999995,29746.536000000488,21824.081733333558,20477.9634019225
37.0,12961.843999999996,30313.990000000493,22134.68813333357,20347.8065450786
38.0,13648.761999999995,29985.464000000466,21553.29666666688,20108.4858728172
39.0,17800.136000000068,30732.114000000514,23162.078533333595,14091.8802000006
40.0,15470.587999999994,30343.856000000465,22558.78533333358,21519.2182566737
41.0,17023.62000000002,27506.586000000378,22202.384400000235,20818.0506730307
42.0,16127.639999999994,32195.548000000505,21501.528933333535,20498.9564433489
43.0,16038.041999999994,26730.07000000041,22570.731733333578,17098.0837322663
44.0,17919.600000000064,28312.968000000434,22397.508933333575,21485.6293903914
45.0,18218.260000000086,32255.280000000505,23707.630800000283,20965.0019630158
46.0,16934.022000000004,30642.51600000048,23625.997066666947,20860.0367558837
47.0,19562.23000000013,29955.59800000045,25272.609200000337,19709.618085715
48.0,20876.334000000188,30881.444000000512,25047.618666667004,19785.1930348501
49.0,19412.900000000125,27267.658000000407,22733.999200000253,21640.977896947
50.0,16904.15600000002,26550.874000000385,21388.038133333543,21426.8488743974
51.0,15321.257999999994,26640.472000000394,20979.869466666856,23610.1251827468
52.0,14664.205999999995,26730.070000000393,21660.814266666886,27199.9352666674
