42.10239351172186 39.11631903132834 
44.02589454272851 38.12121480731912 
43.840350302431986 37.24001411815473 
43.10299311671579 38.01117902623647 
44.36743498061434 34.16048719370944 
43.90796157808179 34.368857317676614 
44.378112627733614 33.67321564996563 
44.57758615255596 34.6283784364874 
45.94717035892676 32.917463129202005 
45.881332012737694 32.91878436736172 
45.126546408852306 32.411032892410134 
47.49974732689638 31.131813917953234 
48.21084808139609 32.022463885923095 
46.60509226422899 31.265537851623492 
47.96998262024232 30.744512571633653 
47.45147150282666 31.61018314360043 
50.620419636691665 31.486388011816885 
46.91895352702897 30.9550819895166 
50.78080247124719 29.781111164275554 
50.149345874465794 30.01995791205321 
50.97992330854044 29.795762701645074 
49.48808140797848 30.628076517427303 
51.046765857516775 30.366897371222013 
52.85767045982143 28.27348560187425 
53.62674260298506 29.34122337723202 
60.15130619123127 27.175091707681254 
53.40524660010975 28.842848749195184 
58.558020929802396 27.873231732681667 
57.116913871048624 28.910359623488894 
61.68615493133636 27.172007420507335 
64.89370112163151 27.684239620022808 
43.613137364130104 40.31493447153697 
43.68193014552436 38.80786832105075 
45.65487143958751 41.151452171993185 
47.649241727732765 43.30150641012768 
45.699353113307694 39.56786586900611 
47.981481528578655 34.42205195984529 
46.73727322708483 33.68031680184579 
45.95530670026106 36.82386182884483 
43.567337442789125 33.945481424618386 
52.79412404214463 28.12768814755225 
45.68803578802029 34.460407249298775 
44.87003499202987 37.62837436088956 
46.10007363158091 35.28843295314254 
48.75159714768651 30.33420719856751 
46.698586589276665 33.44559389598943 
46.241368470303534 32.13525386014421 
47.56354962867082 32.489198337072 
46.7914131971415 33.169556440024266 
46.31860882378197 32.305912559388844 
48.80808401878382 31.091217333862694 
47.89495109947219 31.456813045913176 
49.10249020586967 30.493053714690248 
46.182997205209 31.92988268102608 
51.39180356773638 29.62978577767578 
48.800252353572006 31.138986315670028 
46.7109366984289 30.467332669838115 
53.52216363713603 28.90224095349319 
49.30574628440589 30.808104186117895 
54.88965768044002 28.936555724003338 
55.98499588957496 28.57857550686679 
51.41680499112108 29.204981215719663 
56.0388969927503 28.535219274406035 
56.86021066561661 29.056723889878047 
62.33660271006936 27.866926677538537 
51.34346900771874 29.696070301821845 
63.53041863650694 29.294980910189846 
59.49386910499168 27.943645852808253 
42.728773764228194 39.406681275081915 
42.40156248229233 37.93802921756771 
44.57435851606469 36.43988364655407 
46.12785282090811 37.85765014177618 
44.08261979226264 34.32093082836106 
45.41102466428961 34.23421761671765 
45.00243125408402 33.66529863330534 
46.233214272044975 34.145954559711726 
46.00805183525451 32.59566768069186 
46.283920668606555 31.686847203316127 
47.417086105609926 32.43522153896845 
47.87173287733908 32.10598650921989 
48.60080263180361 30.468742211559622 
50.370482761653484 30.35558623537182 
50.83654541999418 29.8610285675464 
55.91973959070704 28.584979010203092 
58.08023119187333 28.59607146639049 
57.78095350321918 28.825217224505113 
49.817714164597035 30.365047970864747 
54.03058938246273 28.654211973630282 
59.73017333358758 28.104085848588575 
42.32406399533997 39.719830338991656 
42.5879207833656 40.077692888268295 
42.93176334128495 38.443039866088036 
43.0870491183857 37.63046376120003 
41.6385919727653 36.26009128759692 
42.58067091760982 35.8593316668999 
42.69381217334321 34.868498604371624 
46.11840999524796 35.40008312557496 
43.92144179852778 34.59068834461373 
44.50050806068717 35.778308645971116 
43.23616215079174 33.7287054234229 
49.97698533859017 30.396847341829226 
45.478937743890135 32.555535097884196 
46.59276014317736 31.663600612025892 
45.8927204753213 33.34832606188788 
47.49534152962006 32.16949291259368 
46.90894571730445 31.79865546846606 
49.29169398358259 29.67065164275546 
52.265986609466324 29.55737508607626 
51.662972737437975 29.518379547443644 
52.0688951698691 29.21783090492471 
51.29240925628858 29.56372164099465 
54.85933585136229 28.746222993933596 
61.864955504183165 27.914378537432345 
53.72564235589788 29.541046963091596 
54.65644821943273 28.883705435431256 
62.91328758376397 27.789784115640522 
58.193225548531274 28.547138033650995 
57.326791487597674 28.532402199576016 
66.5257876142314 28.021058738460617 
55.39917063302694 28.944380110853484 
63.187086565171995 28.152524695414414 
43.98521078924167 39.975043640240656 
43.83492296854665 37.92793833628427 
42.53841407567739 34.63709372951386 
44.967347672740445 33.18499276985636 
46.34610258609785 32.30254561645592 
48.434313917619995 29.573019215517586 
46.19951057958211 32.93520521745711 
44.94489595496027 31.507295789643543 
46.53600785982891 32.98046767243565 
45.997507884861804 33.59434826998747 
42.08470344319583 34.92010579262065 
46.58006001310377 30.661623074472686 
44.13012473225127 34.81891053537584 
45.42361439991752 32.74764588959958 
49.61546241254139 30.789717972822494 
47.00800384223395 30.885613392771873 
46.7667717797368 31.387489718687316 
48.86903546763721 30.075549810536696 
57.56117565825539 28.39725684438115 
51.80592469437467 29.798247814962078 
60.00580771954459 27.57518319811946 
56.0909828207462 28.047319962177994 
69.13983396204013 27.15932549437778 
73.766412159883 26.71628181360776 
76.70579897871566 26.099106213254935 
58.31660936105404 28.833484239062017 
49.707786333746604 30.93298694451041 
51.64071092799325 29.607062629921575 
95.00841565568882 36.27451915503897 
100.8500949870637 40.32419478554623 
95.31796016228387 36.81074853777055 
