0.0	242.4286823911285
0.9776615805977034	239.6608953166913
1.2751019886390658	233.7313131161175
1.8411235633076184	227.049356450383
3.0189223719816516	216.4917367835577
4.67713645974576	203.55369322834457
4.828536723051284	203.14396566788412
4.998638260091649	202.32817833994395
5.607848065881407	197.50892041469785
6.390448758909363	193.9403636712043
6.858765439449791	190.53979797217448
7.028936735362701	189.52806728595647
7.675573849701853	184.4847289863057
7.867742205189624	182.72812058169902
8.154321863885361	178.97155506029526
8.292415667825724	178.53703018933584
8.675846165759022	176.2781644250204
9.234918095560547	172.18929316671287
9.274453118133898	171.87224367215296
9.28845716386121	171.28737466118537
9.486840911809155	170.66054640082268
9.533637202656783	169.34099703281692
10.095022431092609	166.236635961407
10.217293113026411	163.64390507844206
10.442857643218883	162.78625287586667
10.504854259359982	162.7089540600051
10.81381421023919	161.81943557415013
10.925480560364605	160.74675557231424
11.324092883210556	157.87891408782588
11.55108162805112	155.89941582573144
11.962500890125703	154.56535577279612
12.463561942102492	151.21501270026138
12.940429978387584	147.76164597861248
13.07417392742735	146.5668041389416
13.79758116877687	142.76291053225637
13.945395804750614	142.6314332491028
14.226326439170174	140.33205254552936
15.142545879041036	135.2702207131993
15.200695428193109	135.20281259348067
16.154667497814174	129.53039035350784
17.516034477793745	122.74313064383442
17.574496550268695	122.73617414702122
17.600686463877953	122.7164065302897
18.092641361191166	119.68817688196809
20.465108151036173	107.26517092560826
20.895116377807398	105.32187255579039
21.72501044436673	101.47906526982109
22.492114611697502	97.48614836817634
22.60925326877041	97.08292047056901
23.139149083611013	94.71521490207768
24.181179102284723	90.10706493351115
24.56097808763449	88.42716626901962
25.742909157230027	83.56748145029171
26.98181983493644	78.60623063245185
27.218902283096305	78.03362598741384
27.98830496268212	75.39162422303558
28.828719742808257	72.47508588472351
28.867866034732767	72.41408999483097
28.9349180769567	72.01517355925846
29.34181314791595	70.96731795468618
31.779722880914914	64.16566061266093
31.825405626706807	63.685807821656596
33.5238967659248	59.78696064200116
34.07337566415246	58.239270916343536
34.07966132851569	57.96655382799041
35.375231216072805	54.921985016132005
36.43624502644906	52.238654390425985
36.53535032064168	51.99568969442988
36.626578317090775	51.59213950868583
37.351033382118814	49.998263957014245
37.40732549301026	49.34538466716808
38.77822678568353	46.59917952473412
39.94666857696999	44.2153942778252
40.78258570620744	42.314129830959175
43.69750748701441	36.857631964052395
43.97381107742763	36.15870782976231
44.043316513823726	35.81643312294387
45.97634413551175	32.041456627297784
48.50639963542517	27.62947049549263
48.988462482635995	26.924424616940957
49.218643219475766	26.886808937374468
50.22503040742329	25.43893321973864
51.48869433246717	23.634569539465602
51.65815058032712	23.32652454891483
52.54449114112462	22.333596510883396
52.68796277931998	22.179807168530697
52.68960916960984	21.93561427778129
53.2358078502448	21.278839700055453
53.88483150897087	20.60940822717375
54.14810901798508	17.6866032316263
54.18717594213908	6.987785877679349
54.255297556719455	2.1385291338709744
54.26918481458196	0.0
