1.0 0.938029178304882 1.0 1.0 1.0 
0.99055226892007 0.9685865292486714 0.9920136842241747 1.0 0.9671695880196297 
0.9120038584862346 0.9971476229851686 0.9796910505415733 0.9378875257502163 0.9721614126060774 
0.851080876885437 0.9852921537189901 1.0 0.9168709733757479 0.9867843242396013 
0.7537400360379368 0.932202826814269 0.8353250641362142 1.0 1.0 
0.7537400360379368 0.9691983981314858 0.8353250641362142 1.0 1.0 
0.7502776215379585 0.9471006419226351 0.9678436652975895 1.0 1.0 
0.6291235496165081 0.9458392081369433 0.9675768375822411 1.0 1.0 
0.5454353220368635 0.9952412599902134 0.9946642565159822 0.9422853215825548 0.9912201259723664 
0.5454353220368635 0.9952412599902134 0.9946642565159822 0.8965476782972139 0.9840949605465054 
0.5423646803360185 0.9812163704558978 1.0 0.775634947120252 0.9272806942155722 
0.44654104793256943 0.9999198688029505 0.9946642565159822 0.9845146416433933 0.9840949605465054 
0.40627377488417327 0.9836605136584201 0.9553810552549179 1.0 0.9931383547260358 
0.3922936174391758 0.9843486046250699 0.914430111517789 1.0 0.9998442358403706 
0.39251293305834245 0.9882916130704242 0.8708850970503909 0.9377614088661957 0.9936580227619867 
0.3884659397343227 1.0 0.8596148814764041 1.0 0.8505304001591242 
0.36090731116424246 0.9965169258380681 0.9955200641174052 0.9838232616312614 0.8792922033678127 
0.2924202090952237 1.0 0.9354840203158561 1.0 1.0 
0.32323623632518733 0.9593304636575316 0.7987530739182892 1.0 0.9051632638628163 
0.2652543639682314 0.9967249879269469 0.8571134399684607 1.0 1.0 
0.23588791686551663 1.0 0.8272375110820195 1.0 1.0 
0.2310492736151321 1.0 0.8272375110820195 1.0 1.0 
0.24972856930425186 0.9608000061819921 0.8012751488440937 1.0 0.898485466394144 
0.2671543160566163 0.8812633436707961 0.9787697834344716 1.0 0.7621715710095953 
0.2211662406922823 0.9438821643218435 0.8156048925500077 1.0 0.864100187439801 
0.2211662406922823 0.8212165481221294 0.8156048925500077 1.0 0.864100187439801 
0.18481593170119318 0.9921799951931984 0.9996173585185121 0.9235297084979774 0.8202019081931574 
0.18481593170119318 0.9921799951931984 0.9988605752307017 0.9235297084979774 0.8202019081931574 
0.14952987343838128 0.9696541676074458 0.8766884342353726 0.977295403189969 0.9128510206321973 
