10	11	0.9095
4	5	0.6000
4	6	0.6000
5	6	0.8405
5	10	0.3286
4	12	0.2191
4	3	0.1357
3	0	0.2191
0	1	0.6500
1	2	0.4405
4	9	0.3905
9	8	0.5595
7	8	0.4786
