1.0,408.5,408.5,408.5,14753.803999999995
2.0,382.0,382.0,382.0,12274.925999999996
3.0,470.0,470.0,470.0,12693.049999999996
4.0,401.5,401.5,401.5,16097.773999999994
5.0,362.0,362.0,362.0,18158.52800000007
6.0,398.0,398.0,398.0,18188.394000000088
7.0,351.5,351.5,351.5,16396.433999999994
8.0,416.0,416.0,416.0,11707.471999999996
9.0,364.0,364.0,364.0,17023.620000000024
10.0,376.0,376.0,376.0,19323.30200000015
11.0,327.5,327.5,327.5,12752.781999999996
12.0,402.5,402.5,402.5,13708.493999999995
13.0,368.0,368.0,368.0,12961.843999999996
