1.0,6.2,8.9,8.026666666666667
2.0,6.2,8.799999999999999,7.966666666666667
3.0,6.2,8.799999999999999,7.9399999999999995
4.0,6.2,8.799999999999999,7.893333333333333
5.0,6.2,8.799999999999999,7.853333333333333
6.0,6.2,8.799999999999999,7.833333333333334
7.0,6.1,8.799999999999999,7.779999999999999
8.0,6.1,8.799999999999999,7.733333333333333
9.0,6.1,8.799999999999999,7.680000000000001
10.0,6.0,8.799999999999999,7.6466666666666665
11.0,6.0,8.799999999999999,7.626666666666666
12.0,5.8999999999999995,8.799999999999999,7.586666666666667
13.0,5.800000000000001,8.7,7.539999999999999
14.0,5.800000000000001,8.7,7.5200000000000005
15.0,5.800000000000001,8.5,7.486666666666666
16.0,5.800000000000001,8.5,7.46
17.0,5.800000000000001,8.5,7.413333333333333
18.0,5.7,8.5,7.366666666666667
19.0,5.7,8.4,7.339999999999999
20.0,5.7,8.3,7.32
21.0,5.7,8.200000000000001,7.28
22.0,5.7,8.200000000000001,7.24
23.0,5.7,8.1,7.1866666666666665
24.0,5.6000000000000005,7.9,7.113333333333332
25.0,5.6000000000000005,7.9,7.1066666666666665
26.0,5.6000000000000005,7.9,7.086666666666666
27.0,5.6000000000000005,7.9,7.06
28.0,5.5,7.9,7.006666666666667
29.0,5.4,7.8,6.959999999999999
30.0,5.4,7.8,6.933333333333333
31.0,5.4,7.7,6.906666666666666
32.0,5.3,7.7,6.846666666666666
33.0,5.3,7.7,6.800000000000001
34.0,5.2,7.7,6.766666666666667
35.0,5.2,7.7,6.74
36.0,5.2,7.7,6.72
37.0,5.2,7.6,6.693333333333333
38.0,5.2,7.6,6.673333333333334
39.0,5.2,7.6,6.646666666666667
40.0,5.2,7.5,6.619999999999999
41.0,5.2,7.5,6.613333333333333
42.0,5.2,7.5,6.573333333333334
43.0,5.2,7.5,6.5600000000000005
44.0,5.2,7.5,6.54
45.0,5.1,7.5,6.4799999999999995
46.0,5.0,7.5,6.453333333333333
47.0,5.0,7.5,6.413333333333333
48.0,4.9,7.5,6.38
49.0,4.9,7.5,6.36
50.0,4.9,7.5,6.326666666666666
51.0,4.9,7.5,6.3066666666666675
52.0,4.8,7.5,6.279999999999999
