1.0,8332.613999999998,14574.607999999995,10494.912399999997
2.0,7854.757999999997,12483.987999999996,9995.154666666664
3.0,7197.705999999997,14156.483999999995,10349.56453333333
4.0,8750.737999999998,13827.957999999995,10650.215599999996
5.0,6899.045999999998,14753.803999999995,10150.457866666664
6.0,7705.427999999997,13170.905999999995,10064.841999999997
7.0,7257.437999999997,12663.183999999996,9722.37853333333
8.0,6809.447999999998,10662.161999999997,9017.54093333333
9.0,6361.457999999998,11826.935999999996,8953.826799999997
10.0,7526.231999999997,12812.513999999996,9415.754266666663
11.0,7317.169999999997,12155.461999999996,9423.718533333331
12.0,6331.591999999998,12513.853999999996,9373.941866666664
13.0,6630.251999999998,12931.977999999996,9802.021199999997
14.0,6391.323999999998,11319.213999999996,8915.996533333331
15.0,6570.519999999998,13051.441999999995,9125.058533333331
16.0,7078.2419999999975,13678.627999999995,9686.53933333333
17.0,6899.045999999998,14305.813999999995,9618.843066666665
18.0,6241.993999999998,11826.935999999996,9172.84413333333
19.0,6540.653999999998,12334.657999999996,9288.325999999997
20.0,6361.457999999998,13051.441999999995,9174.835199999998
21.0,6749.715999999998,12215.193999999996,9541.191466666663
22.0,6122.529999999998,11916.533999999996,9391.861466666664
23.0,6301.725999999998,11169.883999999996,8774.630799999997
24.0,6451.055999999998,12663.183999999996,9294.299199999998
25.0,6510.787999999998,10692.027999999997,8850.29133333333
26.0,5883.601999999998,11408.811999999996,8258.944533333331
27.0,6421.189999999998,10841.357999999997,9047.40693333333
28.0,6719.849999999998,11797.069999999996,8758.702266666663
29.0,6331.591999999998,14932.999999999995,8993.64813333333
30.0,6391.323999999998,12394.389999999996,9573.04853333333
31.0,5704.405999999998,11707.471999999996,8609.372266666664
32.0,6839.313999999998,11080.285999999996,8965.773199999998
33.0,6540.653999999998,11647.739999999996,8740.782666666664
34.0,6391.323999999998,12364.523999999996,8543.667066666663
35.0,6421.189999999998,10453.099999999997,8495.881466666664
36.0,6331.591999999998,11856.801999999996,8440.131599999997
37.0,4927.8899999999985,11408.811999999996,8446.104799999997
38.0,6331.591999999998,11259.481999999996,8577.515199999998
39.0,6689.983999999998,12424.255999999996,8860.246666666664
40.0,6152.395999999998,10632.295999999997,8020.016533333331
41.0,6122.529999999998,10363.501999999997,8045.900399999998
42.0,5495.343999999998,12513.853999999996,8487.917199999998
43.0,6032.931999999998,10871.223999999997,8318.676533333331
44.0,6510.787999999998,12424.255999999996,8625.300799999997
45.0,5226.549999999998,11558.141999999996,8233.060666666664
46.0,6809.447999999998,11438.677999999996,8201.203599999997
47.0,5435.611999999998,10333.635999999997,7930.418533333331
48.0,5346.013999999998,9079.263999999997,7360.9734666666645
49.0,3554.0539999999987,12902.111999999996,7880.641866666664
50.0,5794.003999999998,9885.645999999997,7707.419066666665
51.0,5883.601999999998,13320.235999999995,8097.668133333331
52.0,5405.745999999998,12454.121999999996,8260.935599999997
