2 0.465617495652029 1.0 0.8000549957703007 0.7575165299954879 0.3301078652445718 0.24318418543218212 0.1287575896841044 0.7120963242954281 0.7579951804893659 0.6770922534063537 0.3250397673493602 0.29624499312758235 0.596941044154141 0.2837825127215531 0.09129567232891242 0.8894874372095325 0.27030334899200853 0.26288271046625983 1.0 0.7945509319046422 0.8590823892032429 0.18749196911363417 0.7595381014334607 0.056791144261149645 
2 0.008483670897960389 0.023689547064630362 0.6147150414334757 0.7995614239074238 0.02573046516911457 0.23824141231188464 0.07324781561334183 0.48980349850348076 0.48997509409504547 0.026921800689084507 0.29992244424581543 0.7727573939652732 0.0820650974435253 0.019424307340175744 0.0 0.7931754390587601 0.6319299455355919 0.9307576825833608 0.9437434773888457 0.0 0.8908341985967468 0.3001428509738573 0.27321612759912345 0.14293367850360433 
2 0.0013052937060377694 0.01278974752197368 0.8542636394700016 0.9579759258976788 0.029758197495553994 0.08935922542092106 0.14102841677062886 0.0636505443012341 0.6233889291742098 0.07239180664298261 0.33966181705501114 0.9186742301507992 0.15541926803195255 0.0 0.13016958790783695 0.7476731706367956 0.880515945041032 0.629473178573538 0.9565209796344382 5.146752535180044E-4 0.8839936046178728 0.3248402659277729 0.2468000214318913 0.15332806314586828 
2 0.0013052937060377694 0.006403103055596878 1.0 0.9579759258976788 0.029758197495553994 0.19573117613113727 0.12855611213552573 0.0 0.8958438814494106 0.12274031952977826 0.4856771298575836 0.7928449744826338 0.09890565889422302 0.0 0.17469265981431406 0.7932117420352107 0.8390630640560375 0.7469227190611377 0.9153190578648049 5.146752535180044E-4 0.8150203562585574 0.3179527214581044 0.14493441705089777 0.1057730012224678 
2 0.0013052937060377694 0.006403103055596878 1.0 0.9579759258976788 0.029758197495553994 0.19573117613113727 0.12855611213552573 0.0 0.8958438814494106 0.12274031952977826 0.4856771298575836 0.7928449744826338 0.09890565889422302 0.0 0.17469265981431406 0.7932117420352107 0.8390630640560375 0.7469227190611377 0.9153190578648049 5.146752535180044E-4 0.8150203562585574 0.3179527214581044 0.14493441705089777 0.1057730012224678 
2 0.0013052937060377694 0.0 0.8403417156133721 0.9579759258976788 0.018008511352145696 0.39619659675636365 0.12855611213552573 0.0 0.9962201732354106 0.012391707997418122 0.50843748391678 0.6481620536385728 0.0 0.0 0.1601870466138521 0.7932117420352107 0.7340111167316317 0.7917815513965822 1.0 5.146752535180044E-4 0.8150203562585574 0.3179527214581044 0.14493441705089777 0.1057730012224678 
2 0.001399378173743342 0.0 0.7217457099859067 0.9579759258976788 0.02385462514515619 0.39619659675636365 0.12855611213552573 0.0 0.9962201732354106 0.11171795331016343 0.50843748391678 0.7602068806083075 0.0 0.0 0.02388208203592343 0.8595004885778539 0.7340111167316317 0.7917815513965822 0.9771871695195877 0.004933819684732277 0.9634689750653193 0.3179527214581044 0.14493441705089777 0.11179775870820682 
2 0.009692541138180213 0.02095666413067473 0.7866552457266421 0.6371913239750613 0.02331094174088203 0.19917891487718808 0.04992601533843115 0.48980349850348076 0.5742751047592538 0.5385109173125102 0.361220850688919 1.0 0.0820650974435253 0.0 0.0 1.0 0.6684860229291292 0.9781589926748001 0.7108834543503625 0.0 0.6029272827284659 0.32028891726934366 0.11774235794575975 0.09227853338654766 
2 0.009464918492997661 0.02095666413067473 0.6430451470321109 0.6371913239750613 0.02331094174088203 0.3096599646844954 0.04992601533843115 0.48980349850348076 0.6689995417987059 0.5385109173125102 0.361220850688919 1.0 0.012283587076374752 0.0 0.0 1.0 0.6319299455355919 0.9569269668350607 0.7509873680868301 0.08248414686677785 0.7594415051573202 0.31691288655771366 0.11774235794575975 0.0911039312654882 
2 0.009692541138180213 0.02095666413067473 0.7577199426264504 0.6371913239750613 0.02331094174088203 0.19917891487718808 0.04992601533843115 0.48980349850348076 0.6074596575056852 0.5385109173125102 0.361220850688919 1.0 0.0820650974435253 0.0 0.0 1.0 0.6319299455355919 0.9781589926748001 0.7108834543503625 0.0 0.6029272827284659 0.32028891726934366 0.11774235794575975 0.09227853338654766 
